Instance,shuffle time,cost,performance,run time
R101_20,0,338.7402905536752,0.9188738852013524,0.13163692951202394
R101_20,1,338.7402905536752,0.9188738852013524,0.11977394580841065
R101_20,2,338.7402905536752,0.9188738852013524,0.16084365844726561
R101_20,3,338.7402905536752,0.9188738852013524,0.1677691173553467
R101_20,4,338.7402905536752,0.9188738852013524,0.1746351957321167
R101_20,5,338.7402905536752,0.9188738852013524,0.17029011249542236
R101_20,6,338.7402905536752,0.9188738852013524,0.1436757469177246
R101_20,7,338.7402905536752,0.9188738852013524,0.13092391490936278
R101_20,8,338.7402905536752,0.9188738852013524,0.14312249660491944
R101_20,9,338.7402905536752,0.9188738852013524,0.13951123714447022
R101_20,10,338.7402905536752,0.9188738852013524,0.14232810020446776
R101_20,11,338.7402905536752,0.9188738852013524,0.11332081317901611
R101_20,12,338.7402905536752,0.9188738852013524,0.11967026710510253
R101_20,13,338.7402905536752,0.9188738852013524,0.12882715702056885
R101_20,14,338.7402905536752,0.9188738852013524,0.1358233594894409
R101_20,15,338.7402905536752,0.9188738852013524,0.12169087886810302
R101_20,16,338.7402905536752,0.9188738852013524,0.12445479393005371
R101_20,17,338.7402905536752,0.9188738852013524,0.12448104858398437
R101_20,18,338.7402905536752,0.9188738852013524,0.11590942859649658
R101_20,19,338.7402905536752,0.9188738852013524,0.11248236656188965
R101_20,20,338.7402905536752,0.9188738852013524,0.1163721227645874
R101_20,21,338.7402905536752,0.9188738852013524,0.11643117904663086
R101_20,22,338.7402905536752,0.9188738852013524,0.11315868377685546
R101_20,23,338.7402905536752,0.9188738852013524,0.11639911651611329
R101_20,24,338.7402905536752,0.9188738852013524,0.11104291915893555
R101_20,25,338.7402905536752,0.9188738852013524,0.11491919994354248
R101_20,26,338.7402905536752,0.9188738852013524,0.1134597396850586
R101_20,27,338.7402905536752,0.9188738852013524,0.12024678707122803
R101_20,28,338.7402905536752,0.9188738852013524,0.11486610889434815
R101_20,29,338.7402905536752,0.9188738852013524,0.12806089401245116
