Instance,shuffle time,cost,performance,time
R101_20_2D,0,332.3761664331838,0.9964996154402834,0.014072823524475097
R101_20_2D,1,332.3761664331838,0.9964996154402834,0.014109992980957031
R101_20_2D,2,332.3761664331838,0.9964996154402834,0.014045162200927734
R101_20_2D,3,332.3761664331838,0.9964996154402834,0.014001755714416505
R101_20_2D,4,332.3761664331838,0.9964996154402834,0.014021711349487305
R101_20_2D,5,332.3761664331838,0.9964996154402834,0.014015026092529297
R101_20_2D,6,332.3761664331838,0.9964996154402834,0.014006781578063964
R101_20_2D,7,332.3761664331838,0.9964996154402834,0.014003834724426269
R101_20_2D,8,332.3761664331838,0.9964996154402834,0.01407482147216797
R101_20_2D,9,332.3761664331838,0.9964996154402834,0.014006643295288087
R101_20_2D,10,332.3761664331838,0.9964996154402834,0.014033970832824707
R101_20_2D,11,332.3761664331838,0.9964996154402834,0.01399137020111084
R101_20_2D,12,332.3761664331838,0.9964996154402834,0.014051766395568847
R101_20_2D,13,332.3761664331838,0.9964996154402834,0.014032058715820313
R101_20_2D,14,332.3761664331838,0.9964996154402834,0.014004440307617187
R101_20_2D,15,332.3761664331838,0.9964996154402834,0.014009742736816407
R101_20_2D,16,332.3761664331838,0.9964996154402834,0.013992881774902344
R101_20_2D,17,332.3761664331838,0.9964996154402834,0.014165010452270508
R101_20_2D,18,332.3761664331838,0.9964996154402834,0.013914089202880859
R101_20_2D,19,332.3761664331838,0.9964996154402834,0.0139371919631958
R101_20_2D,20,332.3761664331838,0.9964996154402834,0.013967957496643067
R101_20_2D,21,332.3761664331838,0.9964996154402834,0.013955330848693848
R101_20_2D,22,332.3761664331838,0.9964996154402834,0.013967480659484863
R101_20_2D,23,332.3761664331838,0.9964996154402834,0.013964247703552247
R101_20_2D,24,332.3761664331838,0.9964996154402834,0.01396219253540039
R101_20_2D,25,332.3761664331838,0.9964996154402834,0.014020252227783202
R101_20_2D,26,332.3761664331838,0.9964996154402834,0.014016504287719727
R101_20_2D,27,332.3761664331838,0.9964996154402834,0.01396094799041748
R101_20_2D,28,332.3761664331838,0.9964996154402834,0.013957910537719727
R101_20_2D,29,332.3761664331838,0.9964996154402834,0.013968191146850585
