Instance,shuffle time,cost,performance,time
RC101_2D,0,1284.1330652095264,0.9436700564100331,0.09778522968292236
RC101_2D,1,1284.1330652095264,0.9436700564100331,0.09810673236846924
RC101_2D,2,1284.1330652095264,0.9436700564100331,0.09769975185394288
RC101_2D,3,1284.1330652095264,0.9436700564100331,0.09772532939910888
RC101_2D,4,1284.1330652095264,0.9436700564100331,0.09786558628082276
RC101_2D,5,1284.1330652095264,0.9436700564100331,0.09784195423126221
RC101_2D,6,1284.1330652095264,0.9436700564100331,0.09783809661865234
RC101_2D,7,1284.1330652095264,0.9436700564100331,0.09773512840270997
RC101_2D,8,1284.1330652095264,0.9436700564100331,0.0975905179977417
RC101_2D,9,1284.1330652095264,0.9436700564100331,0.09799146175384521
RC101_2D,10,1284.1330652095264,0.9436700564100331,0.09789497852325439
RC101_2D,11,1284.1330652095264,0.9436700564100331,0.0980457878112793
RC101_2D,12,1284.1330652095264,0.9436700564100331,0.09795046806335449
RC101_2D,13,1284.1330652095264,0.9436700564100331,0.0981540584564209
RC101_2D,14,1284.1330652095264,0.9436700564100331,0.09795831203460693
RC101_2D,15,1284.1330652095264,0.9436700564100331,0.09837019443511963
RC101_2D,16,1284.1330652095264,0.9436700564100331,0.09801586151123047
RC101_2D,17,1284.1330652095264,0.9436700564100331,0.09794647216796876
RC101_2D,18,1284.1330652095264,0.9436700564100331,0.09786017894744874
RC101_2D,19,1284.1330652095264,0.9436700564100331,0.09783589363098144
RC101_2D,20,1284.1330652095264,0.9436700564100331,0.09800873756408691
RC101_2D,21,1284.1330652095264,0.9436700564100331,0.09802305221557617
RC101_2D,22,1284.1330652095264,0.9436700564100331,0.09740087985992432
RC101_2D,23,1284.1330652095264,0.9436700564100331,0.09678836345672608
RC101_2D,24,1284.1330652095264,0.9436700564100331,0.0971366834640503
RC101_2D,25,1284.1330652095264,0.9436700564100331,0.09716662406921386
RC101_2D,26,1284.1330652095264,0.9436700564100331,0.0971264362335205
RC101_2D,27,1284.1330652095264,0.9436700564100331,0.09736573219299316
RC101_2D,28,1284.1330652095264,0.9436700564100331,0.09715720176696778
RC101_2D,29,1284.1330652095264,0.9436700564100331,0.09726616859436035
