Instance,shuffle time,cost,performance,run time
RC101_50_2D,0,793.3606768266154,0.8917442837473174,0.19957006931304933
RC101_50_2D,1,793.3606768266154,0.8917442837473174,0.17914939880371095
RC101_50_2D,2,793.3606768266154,0.8917442837473174,0.1859953546524048
RC101_50_2D,3,793.3606768266154,0.8917442837473174,0.18513707637786866
RC101_50_2D,4,793.3606768266154,0.8917442837473174,0.2159170150756836
RC101_50_2D,5,793.3606768266154,0.8917442837473174,0.19010607719421388
RC101_50_2D,6,793.3606768266154,0.8917442837473174,0.1803259325027466
RC101_50_2D,7,793.3606768266154,0.8917442837473174,0.17687561988830566
RC101_50_2D,8,793.3606768266154,0.8917442837473174,0.17521800041198732
RC101_50_2D,9,793.3606768266154,0.8917442837473174,0.17307483196258544
RC101_50_2D,10,793.3606768266154,0.8917442837473174,0.1614470338821411
RC101_50_2D,11,793.3606768266154,0.8917442837473174,0.1661764144897461
RC101_50_2D,12,793.3606768266154,0.8917442837473174,0.16748404502868652
RC101_50_2D,13,793.3606768266154,0.8917442837473174,0.16487260341644286
RC101_50_2D,14,793.3606768266154,0.8917442837473174,0.16276706695556642
RC101_50_2D,15,793.3606768266154,0.8917442837473174,0.16275697231292724
RC101_50_2D,16,793.3606768266154,0.8917442837473174,0.16155620098114012
RC101_50_2D,17,793.3606768266154,0.8917442837473174,0.16072343826293944
RC101_50_2D,18,793.3606768266154,0.8917442837473174,0.18565696239471435
RC101_50_2D,19,793.3606768266154,0.8917442837473174,0.184490065574646
RC101_50_2D,20,793.3606768266154,0.8917442837473174,0.17436397552490235
RC101_50_2D,21,793.3606768266154,0.8917442837473174,0.1682758665084839
RC101_50_2D,22,793.3606768266154,0.8917442837473174,0.1710076427459717
RC101_50_2D,23,793.3606768266154,0.8917442837473174,0.18186674594879151
RC101_50_2D,24,793.3606768266154,0.8917442837473174,0.16712938785552978
RC101_50_2D,25,793.3606768266154,0.8917442837473174,0.18574963092803956
RC101_50_2D,26,793.3606768266154,0.8917442837473174,0.21023746967315673
RC101_50_2D,27,793.3606768266154,0.8917442837473174,0.1679312515258789
RC101_50_2D,28,793.3606768266154,0.8917442837473174,0.1689402961730957
RC101_50_2D,29,793.3606768266154,0.8917442837473174,0.1813836431503296
