Instance,shuffle time,cost,performance,time
RC101_50,0,658.797715050022,0.9630040096991381,0.03307337284088135
RC101_50,1,658.797715050022,0.9630040096991381,0.0326834774017334
RC101_50,2,658.797715050022,0.9630040096991381,0.032708201408386234
RC101_50,3,658.797715050022,0.9630040096991381,0.032761330604553225
RC101_50,4,658.797715050022,0.9630040096991381,0.03281614780426025
RC101_50,5,658.797715050022,0.9630040096991381,0.032970428466796875
RC101_50,6,658.797715050022,0.9630040096991381,0.03301865577697754
RC101_50,7,658.797715050022,0.9630040096991381,0.032940735816955564
RC101_50,8,658.797715050022,0.9630040096991381,0.03298689365386963
RC101_50,9,658.797715050022,0.9630040096991381,0.03304080009460449
RC101_50,10,658.797715050022,0.9630040096991381,0.033164381980895996
RC101_50,11,658.797715050022,0.9630040096991381,0.03315487861633301
RC101_50,12,658.797715050022,0.9630040096991381,0.03312172889709473
RC101_50,13,658.797715050022,0.9630040096991381,0.03308647155761719
RC101_50,14,658.797715050022,0.9630040096991381,0.03333906650543213
RC101_50,15,658.797715050022,0.9630040096991381,0.033602848052978515
RC101_50,16,658.797715050022,0.9630040096991381,0.033133897781372074
RC101_50,17,658.797715050022,0.9630040096991381,0.03305022716522217
RC101_50,18,658.797715050022,0.9630040096991381,0.03307096958160401
RC101_50,19,658.797715050022,0.9630040096991381,0.03307950496673584
RC101_50,20,658.797715050022,0.9630040096991381,0.03304640769958496
RC101_50,21,658.797715050022,0.9630040096991381,0.03302361488342285
RC101_50,22,658.797715050022,0.9630040096991381,0.0330706262588501
RC101_50,23,658.797715050022,0.9630040096991381,0.03299118041992188
RC101_50,24,658.797715050022,0.9630040096991381,0.032964444160461424
RC101_50,25,658.797715050022,0.9630040096991381,0.03306273460388184
RC101_50,26,658.797715050022,0.9630040096991381,0.03311568260192871
RC101_50,27,658.797715050022,0.9630040096991381,0.03313298225402832
RC101_50,28,658.797715050022,0.9630040096991381,0.03377663612365723
RC101_50,29,658.797715050022,0.9630040096991381,0.033236217498779294
