Instance,shuffle time,cost,run time
RC101_20,0,353.63320159962154,0.7341031074523926
RC101_20,1,353.63320159962154,0.746347017288208
RC101_20,2,355.1714797659894,0.7882936525344849
RC101_20,3,353.63320159962154,0.7593946027755737
RC101_20,4,353.63320159962154,0.7724268484115601
RC101_20,5,361.6932542111188,0.7557484483718873
RC101_20,6,362.34731786860885,0.764053087234497
RC101_20,7,355.1714797659894,0.7568089532852172
RC101_20,8,353.63320159962154,0.7581060504913331
RC101_20,9,353.63320159962154,0.7568979787826539
RC101_20,10,364.4519246155127,0.750184350013733
RC101_20,11,355.1714797659894,0.7462240839004517
RC101_20,12,361.6932542111188,0.7528975582122803
RC101_20,13,364.4519246155127,0.7545284795761108
RC101_20,14,364.4519246155127,0.7432192468643188
RC101_20,15,364.4519246155127,0.7585586786270142
RC101_20,16,364.4519246155127,0.7566837739944458
RC101_20,17,353.63320159962154,0.7661556482315064
RC101_20,18,355.1714797659894,0.7441028165817261
RC101_20,19,364.4519246155127,0.7435207319259644
RC101_20,20,355.1714797659894,0.7689379024505615
RC101_20,21,353.63320159962154,0.7420031690597534
RC101_20,22,361.6932542111188,0.7557000923156738
RC101_20,23,364.4519246155127,0.761262879371643
RC101_20,24,355.1714797659894,0.7607817840576172
RC101_20,25,364.4519246155127,0.7492845058441162
RC101_20,26,362.34731786860885,0.7601312732696534
RC101_20,27,353.63320159962154,0.7454971027374268
RC101_20,28,353.63320159962154,0.7660326862335205
RC101_20,29,361.6932542111188,0.7580905055999756
