Instance,shuffle time,cost,performance,time
R101_50,0,526.9247839874084,0.9204836719842328,0.03404139041900635
R101_50,1,526.9247839874084,0.9204836719842328,0.033706893920898436
R101_50,2,526.9247839874084,0.9204836719842328,0.0340601634979248
R101_50,3,526.9247839874084,0.9204836719842328,0.03441392421722412
R101_50,4,526.9247839874084,0.9204836719842328,0.034188666343688966
R101_50,5,526.9247839874084,0.9204836719842328,0.03431994438171387
R101_50,6,526.9247839874084,0.9204836719842328,0.03428203105926514
R101_50,7,526.9247839874084,0.9204836719842328,0.034293656349182126
R101_50,8,526.9247839874084,0.9204836719842328,0.03430703639984131
R101_50,9,526.9247839874084,0.9204836719842328,0.03418088436126709
R101_50,10,526.9247839874084,0.9204836719842328,0.03411448001861572
R101_50,11,526.9247839874084,0.9204836719842328,0.03419296741485596
R101_50,12,526.9247839874084,0.9204836719842328,0.0341933012008667
R101_50,13,526.9247839874084,0.9204836719842328,0.03431915283203125
R101_50,14,526.9247839874084,0.9204836719842328,0.03418609619140625
R101_50,15,526.9247839874084,0.9204836719842328,0.03432342529296875
R101_50,16,526.9247839874084,0.9204836719842328,0.03429987907409668
R101_50,17,526.9247839874084,0.9204836719842328,0.03439595222473144
R101_50,18,526.9247839874084,0.9204836719842328,0.03443488597869873
R101_50,19,526.9247839874084,0.9204836719842328,0.03445626258850098
R101_50,20,526.9247839874084,0.9204836719842328,0.03433135986328125
R101_50,21,526.9247839874084,0.9204836719842328,0.03442537784576416
R101_50,22,526.9247839874084,0.9204836719842328,0.034023585319519045
R101_50,23,526.9247839874084,0.9204836719842328,0.03405230522155762
R101_50,24,526.9247839874084,0.9204836719842328,0.034004716873168944
R101_50,25,526.9247839874084,0.9204836719842328,0.034128098487854
R101_50,26,526.9247839874084,0.9204836719842328,0.034167819023132324
R101_50,27,526.9247839874084,0.9204836719842328,0.034075379371643066
R101_50,28,526.9247839874084,0.9204836719842328,0.03408230304718018
R101_50,29,526.9247839874084,0.9204836719842328,0.0341453742980957
