Instance,shuffle time,cost,performance,run time
C101,0,710.5703733853611,0.9874462613062241,0.38081587314605714
C101,1,710.5703733853611,0.9874462613062241,0.4005818271636963
C101,2,710.5703733853611,0.9874462613062241,0.2898784780502319
C101,3,710.5703733853611,0.9874462613062241,0.3807739448547363
C101,4,710.5703733853611,0.9874462613062241,0.293334903717041
C101,5,710.5703733853611,0.9874462613062241,0.27360402584075927
C101,6,710.5703733853611,0.9874462613062241,0.26490518093109133
C101,7,710.5703733853611,0.9874462613062241,0.274468731880188
C101,8,710.5703733853611,0.9874462613062241,0.2794028663635254
C101,9,710.5703733853611,0.9874462613062241,0.3032175397872925
C101,10,710.5703733853611,0.9874462613062241,0.27714314937591555
C101,11,710.5703733853611,0.9874462613062241,0.27620460987091067
C101,12,710.5703733853611,0.9874462613062241,0.2830137968063354
C101,13,710.5703733853611,0.9874462613062241,0.27489652633666994
C101,14,710.5703733853611,0.9874462613062241,0.26773651599884035
C101,15,710.5703733853611,0.9874462613062241,0.26706356525421143
C101,16,710.5703733853611,0.9874462613062241,0.27071648120880126
C101,17,710.5703733853611,0.9874462613062241,0.2662757635116577
C101,18,710.5703733853611,0.9874462613062241,0.2862872171401978
C101,19,710.5703733853611,0.9874462613062241,0.27452807426452636
C101,20,710.5703733853611,0.9874462613062241,0.33899986267089843
C101,21,710.5703733853611,0.9874462613062241,0.36853905200958254
C101,22,710.5703733853611,0.9874462613062241,0.349090051651001
C101,23,710.5703733853611,0.9874462613062241,0.29973592281341555
C101,24,710.5703733853611,0.9874462613062241,0.3014728689193726
C101,25,710.5703733853611,0.9874462613062241,0.284235782623291
C101,26,710.5703733853611,0.9874462613062241,0.297052698135376
C101,27,710.5703733853611,0.9874462613062241,0.2975038242340088
C101,28,710.5703733853611,0.9874462613062241,0.26299539089202884
C101,29,710.5703733853611,0.9874462613062241,0.2649119091033936
