Instance,shuffle time,cost,performance,run time
RC101_20,0,375.29711397674095,0.9530919982635517,0.11236675262451172
RC101_20,1,375.29711397674095,0.9530919982635517,0.12869133949279785
RC101_20,2,375.29711397674095,0.9530919982635517,0.16971570014953613
RC101_20,3,375.29711397674095,0.9530919982635517,0.17190624713897706
RC101_20,4,375.29711397674095,0.9530919982635517,0.16949851036071778
RC101_20,5,375.29711397674095,0.9530919982635517,0.16514674186706543
RC101_20,6,375.29711397674095,0.9530919982635517,0.11295493602752686
RC101_20,7,375.29711397674095,0.9530919982635517,0.11286889553070069
RC101_20,8,375.29711397674095,0.9530919982635517,0.11275661945343017
RC101_20,9,375.29711397674095,0.9530919982635517,0.11347788333892822
RC101_20,10,375.29711397674095,0.9530919982635517,0.11516756534576417
RC101_20,11,375.29711397674095,0.9530919982635517,0.11347667217254638
RC101_20,12,375.29711397674095,0.9530919982635517,0.1204120397567749
RC101_20,13,375.29711397674095,0.9530919982635517,0.12247774600982667
RC101_20,14,375.29711397674095,0.9530919982635517,0.11694374084472656
RC101_20,15,375.29711397674095,0.9530919982635517,0.12907852172851564
RC101_20,16,375.29711397674095,0.9530919982635517,0.131632661819458
RC101_20,17,375.29711397674095,0.9530919982635517,0.14485397338867187
RC101_20,18,375.29711397674095,0.9530919982635517,0.13317540168762207
RC101_20,19,375.29711397674095,0.9530919982635517,0.11067358016967774
RC101_20,20,375.29711397674095,0.9530919982635517,0.13270609378814696
RC101_20,21,375.29711397674095,0.9530919982635517,0.13748931407928466
RC101_20,22,375.29711397674095,0.9530919982635517,0.15244893550872804
RC101_20,23,375.29711397674095,0.9530919982635517,0.14066510200500487
RC101_20,24,375.29711397674095,0.9530919982635517,0.157078800201416
RC101_20,25,375.29711397674095,0.9530919982635517,0.1462194061279297
RC101_20,26,375.29711397674095,0.9530919982635517,0.1306005048751831
RC101_20,27,375.29711397674095,0.9530919982635517,0.11964335441589355
RC101_20,28,375.29711397674095,0.9530919982635517,0.11726017951965333
RC101_20,29,375.29711397674095,0.9530919982635517,0.13005227088928223
