Instance,shuffle time,cost,performance,time
C101_50,0,628.5147204564241,0.8129689303339971,0.03773771286010742
C101_50,1,628.5147204564241,0.8129689303339971,0.03754521369934082
C101_50,2,628.5147204564241,0.8129689303339971,0.037544970512390134
C101_50,3,628.5147204564241,0.8129689303339971,0.03734354019165039
C101_50,4,628.5147204564241,0.8129689303339971,0.03770999908447266
C101_50,5,628.5147204564241,0.8129689303339971,0.03766435146331787
C101_50,6,628.5147204564241,0.8129689303339971,0.037679190635681155
C101_50,7,628.5147204564241,0.8129689303339971,0.03770987987518311
C101_50,8,628.5147204564241,0.8129689303339971,0.03766798496246338
C101_50,9,628.5147204564241,0.8129689303339971,0.037648468017578124
C101_50,10,628.5147204564241,0.8129689303339971,0.03761822700500488
C101_50,11,628.5147204564241,0.8129689303339971,0.03770978450775146
C101_50,12,628.5147204564241,0.8129689303339971,0.03765731334686279
C101_50,13,628.5147204564241,0.8129689303339971,0.037588496208190915
C101_50,14,628.5147204564241,0.8129689303339971,0.03749325275421143
C101_50,15,628.5147204564241,0.8129689303339971,0.03757991313934326
C101_50,16,628.5147204564241,0.8129689303339971,0.0375730562210083
C101_50,17,628.5147204564241,0.8129689303339971,0.0375665283203125
C101_50,18,628.5147204564241,0.8129689303339971,0.037801575660705564
C101_50,19,628.5147204564241,0.8129689303339971,0.03757719993591309
C101_50,20,628.5147204564241,0.8129689303339971,0.03773181438446045
C101_50,21,628.5147204564241,0.8129689303339971,0.037717580795288086
C101_50,22,628.5147204564241,0.8129689303339971,0.03760634899139404
C101_50,23,628.5147204564241,0.8129689303339971,0.037534899711608886
C101_50,24,628.5147204564241,0.8129689303339971,0.0377073335647583
C101_50,25,628.5147204564241,0.8129689303339971,0.0376586389541626
C101_50,26,628.5147204564241,0.8129689303339971,0.0376775074005127
C101_50,27,628.5147204564241,0.8129689303339971,0.03763829708099365
C101_50,28,628.5147204564241,0.8129689303339971,0.03760833263397217
C101_50,29,628.5147204564241,0.8129689303339971,0.03771636009216309
