Instance,shuffle time,cost,performance,time
R101_2D,0,974.0861857712692,0.9350025482382911,0.127774977684021
R101_2D,1,974.0861857712692,0.9350025482382911,0.12761260509490968
R101_2D,2,974.0861857712692,0.9350025482382911,0.12779805660247803
R101_2D,3,974.0861857712692,0.9350025482382911,0.12824278831481933
R101_2D,4,974.0861857712692,0.9350025482382911,0.12813081264495849
R101_2D,5,974.0861857712692,0.9350025482382911,0.1280304765701294
R101_2D,6,974.0861857712692,0.9350025482382911,0.1284523391723633
R101_2D,7,974.0861857712692,0.9350025482382911,0.12863337993621826
R101_2D,8,974.0861857712692,0.9350025482382911,0.12830122470855712
R101_2D,9,974.0861857712692,0.9350025482382911,0.1281495475769043
R101_2D,10,974.0861857712692,0.9350025482382911,0.12834077835083008
R101_2D,11,974.0861857712692,0.9350025482382911,0.12791894912719726
R101_2D,12,974.0861857712692,0.9350025482382911,0.12840253353118897
R101_2D,13,974.0861857712692,0.9350025482382911,0.1283394193649292
R101_2D,14,974.0861857712692,0.9350025482382911,0.12840882778167725
R101_2D,15,974.0861857712692,0.9350025482382911,0.12814645767211913
R101_2D,16,974.0861857712692,0.9350025482382911,0.128414626121521
R101_2D,17,974.0861857712692,0.9350025482382911,0.12831421852111816
R101_2D,18,974.0861857712692,0.9350025482382911,0.12826946258544922
R101_2D,19,974.0861857712692,0.9350025482382911,0.1281658363342285
R101_2D,20,974.0861857712692,0.9350025482382911,0.127815203666687
R101_2D,21,974.0861857712692,0.9350025482382911,0.12853923320770264
R101_2D,22,974.0861857712692,0.9350025482382911,0.12821681499481202
R101_2D,23,974.0861857712692,0.9350025482382911,0.12857314586639404
R101_2D,24,974.0861857712692,0.9350025482382911,0.12855342864990235
R101_2D,25,974.0861857712692,0.9350025482382911,0.12859904289245605
R101_2D,26,974.0861857712692,0.9350025482382911,0.1289108180999756
R101_2D,27,974.0861857712692,0.9350025482382911,0.1286298704147339
R101_2D,28,974.0861857712692,0.9350025482382911,0.1284554719924927
R101_2D,29,974.0861857712692,0.9350025482382911,0.12823594093322754
