Instance,shuffle time,cost,performance,run time
RC101_50,0,658.797715050022,0.9630040096991381,0.20164709091186522
RC101_50,1,658.797715050022,0.9630040096991381,0.23949904918670653
RC101_50,2,658.797715050022,0.9630040096991381,0.25413195610046385
RC101_50,3,658.797715050022,0.9630040096991381,0.17123244285583497
RC101_50,4,658.797715050022,0.9630040096991381,0.3095627021789551
RC101_50,5,658.797715050022,0.9630040096991381,0.32372001647949217
RC101_50,6,658.797715050022,0.9630040096991381,0.253214635848999
RC101_50,7,658.797715050022,0.9630040096991381,0.20590995788574218
RC101_50,8,658.797715050022,0.9630040096991381,0.26504446983337404
RC101_50,9,658.797715050022,0.9630040096991381,0.23558037281036376
RC101_50,10,658.797715050022,0.9630040096991381,0.24933987140655517
RC101_50,11,658.797715050022,0.9630040096991381,0.27448487758636475
RC101_50,12,658.797715050022,0.9630040096991381,0.29115077972412107
RC101_50,13,658.797715050022,0.9630040096991381,0.1972218322753906
RC101_50,14,658.797715050022,0.9630040096991381,0.20474809646606446
RC101_50,15,658.797715050022,0.9630040096991381,0.20768678665161133
RC101_50,16,658.797715050022,0.9630040096991381,0.24304284095764161
RC101_50,17,658.797715050022,0.9630040096991381,0.24158188819885254
RC101_50,18,658.797715050022,0.9630040096991381,0.26246161937713625
RC101_50,19,658.797715050022,0.9630040096991381,0.25176730632781985
RC101_50,20,658.797715050022,0.9630040096991381,0.22769465923309326
RC101_50,21,658.797715050022,0.9630040096991381,0.2351404094696045
RC101_50,22,658.797715050022,0.9630040096991381,0.24089004516601562
RC101_50,23,658.797715050022,0.9630040096991381,0.2581492519378662
RC101_50,24,658.797715050022,0.9630040096991381,0.2287464904785156
RC101_50,25,658.797715050022,0.9630040096991381,0.2587987232208252
RC101_50,26,658.797715050022,0.9630040096991381,0.3124344730377197
RC101_50,27,658.797715050022,0.9630040096991381,0.290957670211792
RC101_50,28,658.797715050022,0.9630040096991381,0.26487864017486573
RC101_50,29,658.797715050022,0.9630040096991381,0.3019678068161011
