Instance,shuffle time,cost,performance,time
RC101_20_2D,0,463.7809721876879,0.7479903646811334,0.01159576416015625
RC101_20_2D,1,463.7809721876879,0.7479903646811334,0.011409339904785156
RC101_20_2D,2,463.7809721876879,0.7479903646811334,0.011400222778320312
RC101_20_2D,3,463.7809721876879,0.7479903646811334,0.011346893310546875
RC101_20_2D,4,463.7809721876879,0.7479903646811334,0.011352572441101074
RC101_20_2D,5,463.7809721876879,0.7479903646811334,0.011369214057922364
RC101_20_2D,6,463.7809721876879,0.7479903646811334,0.011378250122070312
RC101_20_2D,7,463.7809721876879,0.7479903646811334,0.011376476287841797
RC101_20_2D,8,463.7809721876879,0.7479903646811334,0.011392521858215331
RC101_20_2D,9,463.7809721876879,0.7479903646811334,0.01138460636138916
RC101_20_2D,10,463.7809721876879,0.7479903646811334,0.011399993896484375
RC101_20_2D,11,463.7809721876879,0.7479903646811334,0.011428046226501464
RC101_20_2D,12,463.7809721876879,0.7479903646811334,0.011400508880615234
RC101_20_2D,13,463.7809721876879,0.7479903646811334,0.011384997367858887
RC101_20_2D,14,463.7809721876879,0.7479903646811334,0.01141474723815918
RC101_20_2D,15,463.7809721876879,0.7479903646811334,0.011545333862304687
RC101_20_2D,16,463.7809721876879,0.7479903646811334,0.01167485237121582
RC101_20_2D,17,463.7809721876879,0.7479903646811334,0.011489768028259278
RC101_20_2D,18,463.7809721876879,0.7479903646811334,0.011375813484191895
RC101_20_2D,19,463.7809721876879,0.7479903646811334,0.011375322341918945
RC101_20_2D,20,463.7809721876879,0.7479903646811334,0.011362643241882324
RC101_20_2D,21,463.7809721876879,0.7479903646811334,0.011381936073303223
RC101_20_2D,22,463.7809721876879,0.7479903646811334,0.011407308578491211
RC101_20_2D,23,463.7809721876879,0.7479903646811334,0.011384406089782716
RC101_20_2D,24,463.7809721876879,0.7479903646811334,0.01137033462524414
RC101_20_2D,25,463.7809721876879,0.7479903646811334,0.011397032737731934
RC101_20_2D,26,463.7809721876879,0.7479903646811334,0.011382427215576172
RC101_20_2D,27,463.7809721876879,0.7479903646811334,0.011395573616027832
RC101_20_2D,28,463.7809721876879,0.7479903646811334,0.011394705772399902
RC101_20_2D,29,463.7809721876879,0.7479903646811334,0.011402492523193359
