Instance,shuffle time,cost,performance,run time
C101_50,0,628.5147204564241,0.8129689303339971,0.21627169132232665
C101_50,1,628.0134524213097,0.8139156396353786,0.2439665651321411
C101_50,2,628.5147204564241,0.8129689303339971,0.22730178833007814
C101_50,3,616.8122737841045,0.8350705094045163,0.21305103302001954
C101_50,4,628.5147204564241,0.8129689303339971,0.18674288749694823
C101_50,5,604.714386717578,0.8579189286346163,0.187396821975708
C101_50,6,628.0134524213097,0.8139156396353786,0.18805622100830077
C101_50,7,628.5147204564241,0.8129689303339971,0.17003748416900635
C101_50,8,628.5147204564241,0.8129689303339971,0.17480340480804443
C101_50,9,604.714386717578,0.8579189286346163,0.17826801300048828
C101_50,10,616.8122737841045,0.8350705094045163,0.2190271234512329
C101_50,11,598.0833361719986,0.8704425223802209,0.21781303405761718
C101_50,12,628.5147204564241,0.8129689303339971,0.23351404190063477
C101_50,13,598.0833361719986,0.8704425223802209,0.2169385814666748
C101_50,14,628.5147204564241,0.8129689303339971,0.17863047122955322
C101_50,15,628.5147204564241,0.8129689303339971,0.1774505090713501
C101_50,16,628.5147204564241,0.8129689303339971,0.17541292667388916
C101_50,17,628.0134524213097,0.8139156396353786,0.17996954441070556
C101_50,18,628.5147204564241,0.8129689303339971,0.1773000717163086
C101_50,19,628.0134524213097,0.8139156396353786,0.17948520183563232
C101_50,20,628.5147204564241,0.8129689303339971,0.18135507583618163
C101_50,21,604.714386717578,0.8579189286346163,0.2183949613571167
C101_50,22,604.714386717578,0.8579189286346163,0.2067726469039917
C101_50,23,628.5147204564241,0.8129689303339971,0.21564570903778077
C101_50,24,628.5147204564241,0.8129689303339971,0.25603208065032956
C101_50,25,628.5147204564241,0.8129689303339971,0.19904176712036134
C101_50,26,628.5147204564241,0.8129689303339971,0.2026970100402832
C101_50,27,628.5147204564241,0.8129689303339971,0.17817630767822265
C101_50,28,628.5147204564241,0.8129689303339971,0.19570974826812745
C101_50,29,616.8122737841045,0.8350705094045163,0.21828365325927734
